ID,prov,site,name,type,lat,lon,alt,alt_pres,info
1210,江西,58507,武宁,基本站,2915,11507,116,117.09999999999999,
1211,江西,58508,德安,一般站,2920,11546,41.299999999999997,42.5,
1212,江西,58509,永修,一般站,2903,11549,36.600000000000001,37.799999999999997,
1213,江西,58510,湖口,一般站,2944,11614,40.100000000000001,41.299999999999997,
1214,江西,58512,彭泽,一般站,2954,11633,71.299999999999997,72.5,
1215,江西,58514,星子,一般站,2927,11603,37.100000000000001,38.600000000000001,
1216,江西,58517,都昌,一般站,2916,11612,35.5,36.700000000000003,
1217,江西,58519,波阳,基本站,2900,11641,40.100000000000001,41.100000000000001,
1218,江西,58527,景德镇,基本站,2918,11712,61.5,62.899999999999999,
1219,江西,58529,婺源,一般站,2917,11751,171,172,
1220,江西,58600,靖安,基本站,2852,11522,78.900000000000006,80.099999999999994,
1221,江西,58601,奉新,一般站,2842,11523,53.700000000000003,54.899999999999999,
1222,江西,58602,安义,一般站,2851,11533,40.700000000000003,41.700000000000003,
1223,江西,58605,高安,一般站,2825,11523,46.799999999999997,48.299999999999997,
1224,江西,58606,南昌,基本站,2836,11555,46.899999999999999,47.899999999999999,
1225,江西,58607,南昌县,一般站,2833,11557,31.899999999999999,32.899999999999999,
1226,江西,58608,樟树,基本站,2804,11533,30.399999999999999,35.399999999999999,
1227,江西,58609,丰城,一般站,2813,11549,27,28.199999999999999,
1228,江西,58612,余干,一般站,2842,11641,21.100000000000001,22.300000000000001,
1229,江西,58614,进贤,一般站,2824,11617,67.200000000000003,68.400000000000006,新址启用
1230,江西,58615,万年,一般站,2841,11705,56,57.200000000000003,
1231,江西,58616,余江,一般站,2813,11648,47.100000000000001,48.299999999999997,
1232,江西,58618,东乡,一般站,2816,11636,82.400000000000006,83.599999999999994,
1233,江西,58619,临川,一般站,275338,1161549,73.700000000000003,75.120000000000005,新址启用
1234,江西,58620,乐平,一般站,2901,11706,51.200000000000003,52.200000000000003,
1235,江西,58622,德兴,基本站,2857,11735,88.5,89.700000000000003,
1236,江西,58623,上饶县,一般站,2828,11755,90.599999999999994,92,
1237,江西,58624,弋阳,一般站,2824,11726,70,71,
1238,江西,58625,横峰,一般站,2825,11736,79,80.200000000000003,
1239,江西,58626,贵溪,基本站,2818,11714,60.799999999999997,61.799999999999997,
1240,江西,58627,鹰潭,一般站,2819,11703,55.799999999999997,57.200000000000003,
1241,江西,58629,铅山,一般站,2817,11742,100.3,101.3,
1242,江西,58634,玉山,基准站,2841,11815,116.3,117.5,
1243,江西,58635,广丰,一般站,2827,11812,150,151.19999999999999,新址启用
1244,江西,58637,上饶,基本站,2827,11759,118.2,119.2,
1245,江西,58693,新建,一般站,2842,11550,40,41,
1246,江西,58701,新干,一般站,2746,11524,46.5,47.700000000000003,
1247,江西,58704,峡江,一般站,2735,11521,104.5,105.5,
1248,江西,58705,永丰,基本站,2720,11525,85.700000000000003,86.900000000000006,
1249,江西,58706,乐安,一般站,2726,11550,181.80000000000001,183.09999999999999,
1250,江西,58707,吉水,一般站,2713,11508,66.200000000000003,67.400000000000006,
1251,江西,58710,崇仁,一般站,2746,11603,78.599999999999994,79.799999999999997,
1252,江西,58712,金溪,一般站,2755,11647,130.19999999999999,131.69999999999999,
1253,江西,58713,资溪,一般站,2743,11704,225.09999999999999,225.80000000000001,
1254,江西,58714,宜黄,一般站,2733,11614,120.40000000000001,121.59999999999999,
1255,江西,58715,南城,基准站,2735,11639,80.799999999999997,82,
1256,江西,58718,南丰,基本站,2713,11632,111.5,112.5,
1257,江西,58719,黎川,一般站,2718,11656,131.09999999999999,132.40000000000001,
1258,江西,58804,兴国,一般站,2617,11521,184,185.19999999999999,新址启用
1259,江西,58806,宁都,基本站,2629,11601,209.09999999999999,210.30000000000001,
1260,江西,58813,广昌,基本站,2651,11620,143.80000000000001,141.5,
1261,江西,58814,石城,一般站,2621,11621,280.19999999999999,281.30000000000001,新址启用
1262,江西,58903,瑞金,一般站,2554,11602,210,211.19999999999999,
1263,江西,58905,于都,一般站,2558,11525,133.19999999999999,134.40000000000001,
1264,江西,58906,会昌,一般站,2536,11548,167.40000000000001,168.40000000000001,
1265,江西,58907,安远,一般站,2509,11524,305,306,
1266,江西,59091,全南,一般站,2445,11431,277.10000000000002,278.19999999999999,
1267,江西,59092,龙南,基本站,2452,11448,250.19999999999999,251.69999999999999,新址启用
1268,江西,59093,定南,一般站,2447,11502,253,254.19999999999999,
1269,江西,59102,寻乌,基本站,2457,11539,303.89999999999998,305.10000000000002,
1270,江西,58524,浮梁,一般站,2922,11713,87.299999999999997,88.799999999999997,
1271,江西,57794,芦溪,一般站,2738,11401,177.19999999999999,178.40000000000001,
1272,江西,57783,上栗,一般站,2753,11349,118.59999999999999,119.59999999999999,
1273,江西,58505,九江县,一般站,2937,11554,63.100000000000001,64.599999999999994,
1274,辽宁,54236,彰武,基本站,4223,12233,79.400000000000006,80.400000000000006,
1275,辽宁,54237,阜新,基本站,4204,12145,167.80000000000001,168.80000000000001,
1276,辽宁,54243,昌图,基准站,4247,12406,165.09999999999999,166,
1277,辽宁,54244,康平,一般站,4244,12321,118.59999999999999,120.09999999999999,
1278,辽宁,54245,法库,一般站,4230,12324,97.799999999999997,99.299999999999997,
1279,辽宁,54248,沈北新区,一般站,4202,12332,61.600000000000001,62.799999999999997,
1280,辽宁,54249,铁岭,一般站,4218,12352,85.400000000000006,86.700000000000003,
1281,辽宁,54252,西丰,一般站,4244,12444,196.09999999999999,197.09999999999999,
1282,辽宁,54254,开原,基本站,4232,12403,98.200000000000003,99.200000000000003,
1283,辽宁,54259,清原,基本站,4204,12452,224,224.59999999999999,
1284,辽宁,54321,建平镇,一般站,4154,11943,661.79999999999995,662.70000000000005,
1285,辽宁,54323,北票,一般站,4149,12047,253.80000000000001,254.59999999999999,
1286,辽宁,54324,朝阳,基准站,4133,12026,174.30000000000001,175.30000000000001,
1287,辽宁,54325,羊山,一般站,4111,12022,183.80000000000001,184.59999999999999,
1288,辽宁,54326,建平县,基本站,4125,11937,462.19999999999999,463,
1289,辽宁,54327,凌源,一般站,4115,11923,417.10000000000002,417.89999999999998,
1290,辽宁,54328,喀左,一般站,4107,11945,296.80000000000001,298,
1291,辽宁,54330,凌海,一般站,4108,12120,45.200000000000003,46.100000000000001,
1292,辽宁,54331,北镇,一般站,4136,12145,113.59999999999999,115,
1293,辽宁,54332,辽中,一般站,4131,12242,12.199999999999999,12.9,
1294,辽宁,54333,新民,基准站,4158,12251,30.899999999999999,32.100000000000001,
1295,辽宁,54334,义县,基本站,4131,12115,74.200000000000003,75.099999999999994,
1296,辽宁,54335,黑山,基本站,4141,12205,37.5,38.399999999999999,
1297,辽宁,54336,台安,一般站,4125,12226,8.3000000000000007,9.3000000000000007,
1298,辽宁,54337,锦州,基本站,4108,12107,65.900000000000006,66.599999999999994,
1299,辽宁,54338,盘山,一般站,4116,12202,4.7999999999999998,5.4000000000000004,新址启用
1300,辽宁,54339,鞍山,基本站,4105,12300,77.299999999999997,78.200000000000003,
1301,辽宁,54340,苏家屯,一般站,4140,12319,35.799999999999997,37.299999999999997,
1302,辽宁,54342,沈阳,基本站,4144,12331,49,49.5,
1303,辽宁,54345,辽阳县,一般站,4112,12304,30.699999999999999,32.100000000000001,
1304,辽宁,54346,本溪,基本站,4118,12347,185.40000000000001,186.40000000000001,
1305,辽宁,54347,辽阳,一般站,4115,12311,24.800000000000001,25.800000000000001,
1306,辽宁,54348,灯塔,一般站,4125,12322,45,46,
1307,辽宁,54349,本溪县,基本站,4118,12408,258.89999999999998,260.19999999999999,
1308,辽宁,54351,抚顺,基本站,4155,12404,118.5,119.09999999999999,
1309,辽宁,54353,新宾,基本站,4144,12503,328.39999999999998,329,
1310,辽宁,54365,桓仁,基本站,4117,12521,245.5,246,
1311,辽宁,54452,建昌,基本站,4048,11948,367,367.80000000000001,
1312,辽宁,54453,连山区,一般站,4052,12058,38.899999999999999,39.899999999999999,
1313,辽宁,54454,绥中,基本站,4020,12018,29,29.600000000000001,
1314,辽宁,54455,兴城,基准站,4037,12039,20.5,21.5,
1315,辽宁,54470,大洼,基本站,4101,12203,5.5,6.4000000000000004,
1316,辽宁,54471,营口,基本站,4040,12210,3.7999999999999998,4.7000000000000002,
1317,辽宁,54472,海城,基本站,4053,12245,25.300000000000001,26.300000000000001,
1318,辽宁,54474,盖州,一般站,4025,12221,24.800000000000001,25.699999999999999,
1319,辽宁,54475,大石桥,一般站,4034,12227,11.5,12.9,
1320,辽宁,54476,熊岳,基本站,4011,12209,20.399999999999999,21.399999999999999,
1321,辽宁,54483,草河口,一般站,4053,12354,233.59999999999999,234.59999999999999,
1322,辽宁,54486,岫岩,基本站,4020,12317,97.700000000000003,98.599999999999994,
1323,辽宁,54493,宽甸,基准站,4043,12447,260.10000000000002,261.10000000000002,
1324,辽宁,54494,凤城,一般站,4028,12403,72.599999999999994,73.5,
1325,辽宁,54497,丹东,基本站,4002,12420,13.800000000000001,14.699999999999999,
1326,辽宁,54563,瓦房店,基本站,3938,12201,118.7,119.7,
1327,辽宁,54568,金州,一般站,3904,12145,90.799999999999997,91.900000000000006,
1328,辽宁,54569,普兰店,一般站,3925,12157,11.699999999999999,12.699999999999999,
1329,辽宁,54575,皮口,一般站,3924,12220,43.200000000000003,44.200000000000003,
1330,辽宁,54579,长海,基准站,3916,12235,35.5,36.5,
1331,辽宁,54584,庄河,基本站,3943,12257,34.799999999999997,35.799999999999997,
1332,辽宁,54590,东港,一般站,3952,12409,4.2000000000000002,5.2000000000000002,
1333,辽宁,54660,旅顺,基准站,3849,12114,66.700000000000003,67.400000000000006,
1334,辽宁,54662,大连,基本站,3854,12138,91.5,92.5,
1335,辽宁,54565,长兴岛,一般站,3936,12128,70.599999999999994,71.599999999999994,
1336,内蒙古,50425,额尔古纳市,基本站,5015,12011,581.39999999999998,582.29999999999995,
1337,内蒙古,50431,根河市,一般站,5047,12131,717,718.29999999999995,
1338,内蒙古,50434,图里河,基准站,5029,12141,732.60000000000002,733.70000000000005,
1339,内蒙古,50445,鄂伦春自治旗,一般站,5035,12344,423.69999999999999,425.19999999999999,
1340,内蒙古,50514,满洲里,基准站,4935,11719,661.79999999999995,662.70000000000005,
1341,内蒙古,50524,陈巴尔虎旗,一般站,4919,11926,576.60000000000002,578.5,
1342,内蒙古,50525,鄂温克族自治旗,一般站,4909,11945,620.79999999999995,621.60000000000002,
1343,内蒙古,50526,牙克石市,一般站,4917,12042,668.79999999999995,670,
1344,内蒙古,50527,海拉尔,基准站,4915,11942,649.60000000000002,650.20000000000005,
1345,内蒙古,50548,小二沟,基本站,4912,12343,286.10000000000002,287.19999999999999,
1346,内蒙古,50603,新巴尔虎右旗,基本站,4841,11649,542.39999999999998,543.10000000000002,
1347,内蒙古,50618,新巴尔虎左旗,基本站,4813,11816,642,642.70000000000005,
1348,内蒙古,50632,博克图,基准站,4846,12155,739.70000000000005,740.70000000000005,
1349,内蒙古,50639,扎兰屯,基本站,4800,12244,306.5,307.5,
1350,内蒙古,50645,莫力达瓦达斡尔族自治旗,一般站,4829,12429,195,196.5,
1351,内蒙古,50647,阿荣旗,一般站,4808,12329,236.19999999999999,237.19999999999999,
1352,内蒙古,50727,阿尔山,基本站,4710,11956,997.20000000000005,998.29999999999995,
1353,内蒙古,50832,胡尔勒,一般站,4643,12205,332.60000000000002,333.69999999999999,
1354,内蒙古,50833,扎赉特旗,一般站,4643,12254,187.80000000000001,188.80000000000001,
1355,内蒙古,50834,索伦,基准站,4636,12113,499.69999999999999,501,
1356,内蒙古,50838,乌兰浩特,基本站,4605,12203,274.69999999999999,275.89999999999998,
1357,内蒙古,50913,乌拉盖,一般站,4543,11850,865,866.10000000000002,
1358,内蒙古,50915,东乌珠穆沁,基本站,4531,11658,838.89999999999998,839.89999999999998,
1359,内蒙古,50924,霍林郭勒,一般站,4533,11939,860,861,站类调整为一般站
1360,内蒙古,50928,巴雅尔吐胡硕,一般站,4504,12020,628.29999999999995,629.79999999999995,
1361,内蒙古,50934,突泉,一般站,4523,12135,311.69999999999999,312.69999999999999,
1362,内蒙古,50937,科尔沁右翼中旗,一般站,4504,12129,282.10000000000002,283.10000000000002,
1363,内蒙古,52267,额济纳旗,基准站,4157,10104,940.5,941.5,
1364,内蒙古,52495,巴彦诺尔公,基准站,4010,10448,1323.9000000000001,1325,
1365,内蒙古,52575,雅布赖,一般站,3925,10247,1239.5,1240.9000000000001,
1366,内蒙古,52576,阿右旗,基本站,3913,10141,1510.0999999999999,1511.0999999999999,
1367,内蒙古,52607,乌斯太,一般站,3926,10639,1252.5999999999999,1254,
1368,内蒙古,53068,二连浩特,基准站,4338,11156,963.10000000000002,964.60000000000002,
1369,内蒙古,53083,那仁宝力格,基本站,4437,11409,1181.5999999999999,1182.9000000000001,
1370,内蒙古,53149,满都拉气象站,基本站,4232,11008,1225.2,1226.0999999999999,
1371,内蒙古,53192,阿巴嘎旗,基本站,4401,11500,1147.7,1148.7,新址启用
1372,内蒙古,53195,苏尼特左旗,基准站,4351,11338,1036.7,1038,
1373,内蒙古,53272,苏尼特右旗,一般站,4245,11238,1104.9000000000001,1106,
1374,内蒙古,53276,朱日和,基准站,4224,11254,1150.8,1151.9000000000001,
1375,内蒙古,53289,镶黄旗,一般站,4214,11350,1322.0999999999999,1322.8,
1376,内蒙古,53324,乌拉特后旗,一般站,4104,10703,1035.3,1036.3,
1377,内蒙古,53336,乌拉特中旗,基准站,4134,10831,1288,1289.2,
1378,内蒙古,53337,五原,一般站,4105,10828,1023.3,1024.3,
1379,内蒙古,53343,白云鄂博,一般站,4146,10958,1612.2,1612.8,
1380,内蒙古,53348,大佘太,一般站,4101,10908,1078.7,1080.2,
1381,内蒙古,53352,达茂旗气象局,基本站,4142,11026,1376.5999999999999,1377.5,
1382,内蒙古,53357,固阳县气象局,一般站,4102,11003,1360.4000000000001,1362.0999999999999,
1383,内蒙古,53362,四子王,基本站,4132,11141,1490.0999999999999,1491.4000000000001,
1384,内蒙古,53367,希拉穆仁,基准站,4119,11114,1602.3,1603.3,
1385,内蒙古,53368,武川县,一般站,4105,11128,1637.3,1638.3,
1386,内蒙古,53378,察右中旗,一般站,4117,11237,1737.3,1737.9000000000001,
1387,内蒙古,53384,察右后旗,一般站,4127,11311,1423.5,1424.9000000000001,
1388,内蒙古,53385,商都,一般站,4135,11332,1420,1421,
1389,内蒙古,53391,化德,基本站,4154,11400,1482.7,1483.7,
1390,内蒙古,53419,磴口,一般站,4020,10700,1055.3,1056.8,
1391,内蒙古,53420,杭锦后旗,一般站,4051,10707,1024,1024.9000000000001,
1392,内蒙古,53433,乌拉特前旗,一般站,4044,10839,1020.4,1021.9,
1393,内蒙古,53446,包头市,基本站,4032,10953,1004.7,1005.6,
1394,内蒙古,53455,土右旗气象局,一般站,4033,11032,998.60000000000002,1000.1,
1395,内蒙古,53457,达拉特旗,一般站,4024,11002,1011,1012.2,
1396,内蒙古,53463,呼和浩特,基本站,4051,11134,1153.5,1154.4000000000001,
1397,内蒙古,53464,土默特左旗,一般站,4043,11110,1042.7,1043.7,
1398,内蒙古,53466,呼和浩特郊区站,一般站,4045,11142,1045.4000000000001,1046.3,
1399,内蒙古,53467,托克托县,一般站,4015,11115,1015.9,1016.9,新址启用
1400,内蒙古,53469,和林格尔县,一般站,4024,11149,1166.7,1167.7,
1401,内蒙古,53472,卓资,一般站,4052,11234,1451.7,1453.2,
1402,内蒙古,53475,凉城,一般站,4031,11228,1268.9000000000001,1272.2,
1403,内蒙古,53480,集宁,基本站,4102,11304,1419.3,1421.5,
1404,内蒙古,53481,察右前旗,一般站,4048,11313,1316.8,1317.0999999999999,
1405,内蒙古,53483,兴和,一般站,4052,11350,1268.7,1269.9000000000001,
1406,内蒙古,53484,丰镇,一般站,4027,11309,1191.5,1193,
1407,内蒙古,53502,吉兰太,基本站,3947,10545,1031.8,1032.8,
1408,内蒙古,53505,孪井滩,一般站,3753,10524,1380.7,1382.2,
1409,内蒙古,53512,乌海,一般站,3948,10648,1105.5999999999999,1106.8,
1410,内蒙古,53513,临河,基本站,4044,10722,1041.0999999999999,1042.0999999999999,
1411,内蒙古,53522,伊克乌素,一般站,4003,10750,1180.3,1181.4000000000001,
1412,内蒙古,53529,鄂托克旗,基本站,3905,10758,1381.4000000000001,1382.4000000000001,
1413,内蒙古,53533,杭锦旗,一般站,3949,10843,1414,1415.5,
1414,内蒙古,53543,东胜,基本站,3950,10959,1461.9000000000001,1463.0999999999999,
1415,内蒙古,53545,伊金霍洛旗,一般站,3934,10943,1367,1368,
1416,内蒙古,53547,乌审召,基准站,3906,10902,1312.2,1313.0999999999999,
1417,内蒙古,53553,准格尔旗,一般站,3952,11113,1221.4000000000001,1222.9000000000001,
1418,内蒙古,53562,清水河县,一般站,3955,11140,1208,1209,
1419,内蒙古,53602,阿拉善左旗,基本站,3850,10540,1561.4000000000001,1562.3,
1420,内蒙古,53644,乌审旗,一般站,3836,10850,1307.2,1308.4000000000001,
1421,内蒙古,53730,鄂托克前旗,一般站,3811,10729,1333.3,1334.4000000000001,
1422,内蒙古,53732,河南,一般站,3751,10843,1209.9000000000001,1211.0999999999999,
1423,内蒙古,54012,西乌珠穆沁,基本站,4434,11738,1001.7,1002.6,
1424,内蒙古,54024,富河,一般站,4427,11918,710,711.39999999999998,
1425,内蒙古,54026,扎鲁特,基本站,4434,12054,265,266,
1426,内蒙古,54027,巴林左旗,基准站,4359,11924,486.19999999999999,486.89999999999998,
1427,内蒙古,54031,高力板,一般站,4454,12149,198.30000000000001,199.80000000000001,
1428,内蒙古,54039,舍伯吐,一般站,4402,12201,181.59999999999999,183.09999999999999,
1429,内蒙古,54047,科左中旗,一般站,4408,12317,145.80000000000001,147.30000000000001,
1430,内蒙古,54102,锡林浩特,基准站,4357,11607,1003,1003.8,
1431,内蒙古,54113,巴林右旗,一般站,4332,11839,621.39999999999998,622.5,
1432,内蒙古,54115,林西县,基本站,4338,11802,825,826,
1433,内蒙古,54117,克什克腾旗,一般站,4315,11732,1003.3,1004.4,
1434,内蒙古,54122,阿鲁科尔沁旗,一般站,4352,12002,428.89999999999998,429.89999999999998,
1435,内蒙古,54132,青龙山,一般站,4224,12104,400,401.10000000000002,
1436,内蒙古,54134,开鲁,基准站,4336,12117,241,242,
1437,内蒙古,54135,通辽,基本站,4336,12216,178.69999999999999,179.69999999999999,
1438,内蒙古,54204,正镶白旗,一般站,4218,11500,1346.3,1347.8,
1439,内蒙古,54205,正蓝旗,一般站,4214,11600,1315.5,1316.5999999999999,
1440,内蒙古,54208,多伦县,基准站,4211,11628,1245.4000000000001,1246.7,
1441,内蒙古,54213,翁牛特旗,基本站,4256,11901,634.29999999999995,634.89999999999998,
1442,内蒙古,54214,岗子,一般站,4235,11825,960,961.29999999999995,
1443,内蒙古,54218,赤峰,基准站,4218,11850,668.60000000000002,669,
1444,内蒙古,54223,奈曼,一般站,4251,12039,362.89999999999998,363.69999999999999,
1445,内蒙古,54225,敖汉旗,一般站,4218,11957,579.39999999999998,580.29999999999995,
1446,内蒙古,54226,宝国吐,基本站,4220,12042,400.5,401.39999999999998,
1447,内蒙古,54231,科左后旗,一般站,4258,12221,248.09999999999999,249.30000000000001,
1448,内蒙古,54234,库伦,一般站,4244,12145,297.80000000000001,299,
1449,内蒙古,54305,太仆寺旗,一般站,4153,11516,1468.9000000000001,1470,
1450,内蒙古,54313,喀喇沁旗,一般站,4156,11842,733.70000000000005,734.79999999999995,
1451,内蒙古,54316,八里罕,一般站,4131,11845,679.29999999999995,680.70000000000005,
1452,内蒙古,54320,宁城县,一般站,4136,11918,544.20000000000005,545.29999999999995,
1453,内蒙古,52378,拐子湖,基准站,4122,10222,960,961,不参加考核
1454,内蒙古,53231,海力素,基准站,4124,10624,1510.2,1511.0999999999999,
1455,宁夏,53517,石炭井,一般站,3916,10620,1464.5,1466,
1456,宁夏,53518,石嘴山,一般站,3902,10621,1117.7,1119.2,
1457,宁夏,53519,惠农,基本站,3913,10646,1092.5,1093.0999999999999,
1458,宁夏,53603,沙湖,一般站,3850,10622,1095,1096.5,
1459,宁夏,53610,贺兰,一般站,3834,10621,1106.2,1107,
1460,宁夏,53611,平罗,一般站,3853,10633,1098.7,1100.2,
1461,宁夏,53612,吴忠,基本站,3759,10611,1128.8,1132.2,
1462,宁夏,53614,银川,基准站,3828,10612,1110.9000000000001,1111.5999999999999,
1463,宁夏,53615,陶乐,基本站,3848,10642,1101.5999999999999,1102.9000000000001,
1464,宁夏,53617,青铜峡,一般站,3802,10605,1118,1119.2,
1465,宁夏,53618,永宁,一般站,3817,10615,1113.7,1115.2,
1466,宁夏,53619,灵武,一般站,3807,10618,1115.9000000000001,1117.4000000000001,
1467,宁夏,53704,中卫,基本站,3732,10511,1225.7,1226.5999999999999,
1468,宁夏,53705,中宁,基本站,3729,10541,1183.4000000000001,1184.4000000000001,
1469,宁夏,53707,兴仁,一般站,3656,10515,1697.9000000000001,1699.4000000000001,
1470,宁夏,53723,盐池,基本站,3748,10723,1349.3,1350.4000000000001,
1471,宁夏,53727,麻黄山,一般站,3710,10707,1712.5,1713.8,
1472,宁夏,53806,海原,基本站,3634,10539,1854.2,1854.8,
1473,宁夏,53810,同心,基本站,3658,10554,1339.3,1340.7,
1474,宁夏,53817,固原,基准站,3600,10616,1753,1754.2,
1475,宁夏,53881,韦州,一般站,3717,10629,1382.2,1383.5,
1476,宁夏,53903,西吉,基本站,3558,10543,1916.5,1917.9000000000001,
1477,宁夏,53910,六盘山,基准站,3540,10612,2841.1999999999998,2842.0999999999999,
1478,宁夏,53914,隆德,一般站,3537,10607,2078.5999999999999,2079.6999999999998,
1479,宁夏,53916,泾源,一般站,3530,10619,1948.5999999999999,1949.0999999999999,
1480,青海,51886,茫崖,基准站,3815,9051,2944.8000000000002,2945.5999999999999,
1481,青海,52602,冷湖,基准站,3845,9320,2770,2770.8000000000002,
1482,青海,52633,托勒,基本站,3849,9825,3367,3367.8000000000002,
1483,青海,52645,野牛沟,基准站,3826,9936,3314,3314.8000000000002,
1484,青海,52657,祁连,基本站,3811,10015,2787.4000000000001,2788.1999999999998,
1485,青海,52707,小灶火,基本站,3648,9341,2767,2767.8000000000002,
1486,青海,52713,大柴旦,基准站,3751,9521,3173.1999999999998,3174,
1487,青海,52737,德令哈,基本站,3722,9723,2981.5,2982.3000000000002,
1488,青海,52745,天峻,一般站,3718,9901,3417.0999999999999,3417.9000000000001,
1489,青海,52754,刚察,基准站,3720,10008,3301.5,3302.3000000000002,
1490,青海,52765,门源,基本站,3723,10137,2850,2850.8000000000002,
1491,青海,52818,格尔木,基准站,3625,9455,2807.5999999999999,2808.4000000000001,
1492,青海,52825,诺木洪,基准站,3626,9626,2790.4000000000001,2791.1999999999998,
1493,青海,52833,乌兰,基本站,3656,9829,2950,2950.8000000000002,
1494,青海,52836,都兰,基本站,3618,9806,3189,3189.8000000000002,
1495,青海,52842,茶卡,基准站,3647,9905,3087.5999999999999,3088.4000000000001,
1496,青海,52853,海晏,一般站,3654,10059,3010,3010.8000000000002,
1497,青海,52855,湟源,一般站,3641,10115,2675,2675.8000000000002,
1498,青海,52856,共和,基本站,3616,10037,2835,2835.8000000000002,
1499,青海,52862,大通,一般站,3657,10141,2450,2450.8000000000002,
1500,青海,52863,互助,一般站,3649,10157,2480,2480.8000000000002,
1501,青海,52866,西宁,基本站,3644,10145,2295.1999999999998,2296,
1502,青海,52868,贵德,基本站,3601,10122,2273,2273.8000000000002,
1503,青海,52869,湟中,一般站,3630,10135,2667.5,2668.3000000000002,
1504,青海,52874,乐都,一般站,3629,10225,2021,2021.8,
1505,青海,52875,平安,一般站,3630,10206,2125,2125.8000000000002,
1506,青海,52876,民和,基准站,3620,10250,1813.9000000000001,1814.7,
1507,青海,52877,化隆,一般站,3606,10215,2834.6999999999998,2835.5,
1508,青海,52908,五道梁,基本站,3513,9305,4612.1999999999998,4613,
1509,青海,52943,兴海,基准站,3535,9959,3323.1999999999998,3324,
1510,青海,52955,贵南,基本站,3535,10044,3120,3120.8000000000002,
1511,青海,52957,同德,一般站,3515,10036,3148.1999999999998,3149,
1512,青海,52963,尖扎,一般站,3556,10201,2085.6999999999998,2086.5,
1513,青海,52968,泽库,一般站,3502,10128,3662.8000000000002,3663.5999999999999,
1514,青海,52972,循化,一般站,3551,10227,1921,1921.8,
1515,青海,52974,同仁,基本站,3533,10202,2475,2475.8000000000002,新址启用
1516,青海,56004,沱沱河,基准站,3413,9226,4533.1000000000004,4533.8999999999996,
1517,青海,56016,治多,一般站,3351,9537,4179.1000000000004,4179.8999999999996,
1518,青海,56018,杂多,基准站,3253,9517,4066.4000000000001,4067.1999999999998,
1519,青海,56021,曲麻莱,基本站,3407,9548,4175,4175.8000000000002,
1520,青海,56029,玉树,基本站,3300,9658,3716.9000000000001,3717.6999999999998,
1521,青海,56033,玛多,基准站,3455,9813,4272.3000000000002,4273.1000000000004,
1522,青海,56034,清水河,基本站,3348,9708,4415.3999999999996,4416.1999999999998,
1523,青海,56043,玛沁,基本站,3429,10014,3719,3719.8000000000002,
1524,青海,56045,甘德,一般站,3358,9954,4050,4050.8000000000002,
1525,青海,56046,达日,基准站,3345,9939,3967.5,3968.3000000000002,
1526,青海,56065,河南,基本站,3444,10136,3500,3500.8000000000002,
1527,青海,56067,久治,基准站,3326,10129,3628.5,3629.3000000000002,
1528,青海,56125,囊谦,基准站,3212,9628,3643.6999999999998,3644.5,
1529,青海,52854,青海湖151,一般站,3635,10029,3200.8,3201.5999999999999,不参加考核
1530,青海,52941,沙珠玉,一般站,3616,10016,2872.0,2872.8000000000002,不参加考核
1531,青海,56151,班玛,基本站,3256,10045,3530,3530.8000000000002,
1532,山东,54709,武城,一般站,3714,11604,24.800000000000001,25.600000000000001,
1533,山东,54712,临邑,一般站,3712,11649,18.5,19.699999999999999,
1534,山东,54714,德州,一般站,3727,11620,23.600000000000001,25.100000000000001,
1535,山东,54715,陵城,基本站,3719,11631,17.600000000000001,18.699999999999999,台站名称变更
1536,山东,54716,宁津,一般站,3740,11648,16.300000000000001,17.5,
1537,山东,54718,平原,一般站,3709,11628,22.899999999999999,23.899999999999999,
1538,山东,54722,无棣,一般站,3745,11738,6.7999999999999998,7.7999999999999998,
1539,山东,54723,阳信,一般站,3739,11734,10.1,11.199999999999999,
1540,山东,54724,商河,一般站,3719,11708,14.800000000000001,15.9,
1541,山东,54725,惠民,基准站,3730,11732,11.699999999999999,12.699999999999999,
1542,山东,54726,乐陵,一般站,3742,11711,11.5,13,
1543,山东,54727,章丘,基本站,3641,11733,121.8,123,
1544,山东,54728,庆云,一般站,3746,11721,10.5,11.6,新址启用
1545,山东,54729,高青,一般站,3710,11752,11.5,12.5,
1546,山东,54730,沾化,一般站,3742,11808,6.2999999999999998,7.5,
1547,山东,54731,利津,一般站,3729,11813,11.9,13.1,
1548,山东,54732,河口,一般站,3752,11831,5.5999999999999996,6.5999999999999996,
1549,山东,54734,滨州,一般站,3721,11800,12.199999999999999,13.4,
1550,山东,54736,东营,一般站,3726,11840,6,9.1999999999999993,
1551,山东,54737,博兴,一般站,3709,11809,9.4000000000000004,10.6,
1552,山东,54738,广饶,一般站,3703,11824,15,16,
1553,山东,54744,垦利,基本站,3735,11833,8.5,9.8000000000000007,
1554,山东,54749,莱州,一般站,3711,11957,48.399999999999999,49.5,
1555,山东,54751,长岛,基本站,3756,12044,39.700000000000003,40.899999999999999,
1556,山东,54752,蓬莱,一般站,3748,12046,60.700000000000003,61.799999999999997,
1557,山东,54753,龙口,基准站,3738,12020,4.7999999999999998,6,
1558,山东,54755,招远,一般站,3720,12023,117.8,118.7,
1559,山东,54759,栖霞,一般站,3719,12051,205.5,206.5,
1560,山东,54764,福山,基本站,3729,12114,53.899999999999999,55.200000000000003,
